nkill,nwound,year,month,nattack,day,country,idate
50,57,2002,5,7,1,IND,2002/5/1
11,7,2002,6,2,1,IND,2002/6/1
39,47,2002,7,6,1,IND,2002/7/1
34,23,2002,8,8,1,IND,2002/8/1
31,27,2002,9,10,1,IND,2002/9/1
31,12,2002,10,5,1,IND,2002/10/1
9,11,2002,11,5,1,IND,2002/11/1
24,5,2002,12,7,1,IND,2002/12/1
42,8,2003,1,18,1,IND,2003/1/1
32,14,2003,2,9,1,IND,2003/2/1
51,18,2003,3,14,1,IND,2003/3/1
6,1,2003,4,3,1,IND,2003/4/1
42,19,2003,5,14,1,IND,2003/5/1
18,8,2003,6,4,1,IND,2003/6/1
21,36,2003,7,7,1,IND,2003/7/1
29,20,2003,9,7,1,IND,2003/9/1
18,18,2003,11,7,1,IND,2003/11/1
12,8,2004,1,5,1,IND,2004/1/1
14,6,2004,3,3,1,IND,2004/3/1
5,9,2004,4,4,1,IND,2004/4/1
34,12,2004,6,8,1,IND,2004/6/1
19,7,2004,7,3,1,IND,2004/7/1
5,0,2004,8,2,1,IND,2004/8/1
1,7,2004,9,2,1,IND,2004/9/1
39,6,2004,10,6,1,IND,2004/10/1
1,0,2004,11,1,1,IND,2004/11/1
5,1,2004,12,1,1,IND,2004/12/1
14,10,2005,1,4,1,IND,2005/1/1
7,0,2005,2,2,1,IND,2005/2/1
6,3,2005,3,2,1,IND,2005/3/1
4,1,2005,4,6,1,IND,2005/4/1
10,0,2005,5,4,1,IND,2005/5/1
13,2,2005,6,6,1,IND,2005/6/1
27,22,2005,7,7,1,IND,2005/7/1
25,9,2005,8,11,1,IND,2005/8/1
17,12,2005,9,3,1,IND,2005/9/1
38,25,2005,10,7,1,IND,2005/10/1
11,17,2005,11,2,1,IND,2005/11/1
14,11,2005,12,3,1,IND,2005/12/1
12,9,2006,1,2,1,IND,2006/1/1
25,49,2006,2,11,1,IND,2006/2/1
50,15,2006,4,15,1,IND,2006/4/1
28,11,2006,5,3,1,IND,2006/5/1
20,11,2006,6,2,1,IND,2006/6/1
14,3,2006,7,3,1,IND,2006/7/1
15,6,2006,8,8,1,IND,2006/8/1
8,0,2006,9,3,1,IND,2006/9/1
13,2,2006,10,4,1,IND,2006/10/1
5,0,2006,11,4,1,IND,2006/11/1
0,1,2006,12,1,1,IND,2006/12/1
51,23,2007,1,4,1,IND,2007/1/1
29,11,2007,2,6,1,IND,2007/2/1
5,4,2007,3,1,1,IND,2007/3/1
10,9,2007,4,4,1,IND,2007/4/1
6,,2007,5,1,1,IND,2007/5/1
31,24,2007,6,16,1,IND,2007/6/1
25,0,2007,7,2,1,IND,2007/7/1
26,8,2007,8,2,1,IND,2007/8/1
11,18,2007,9,2,1,IND,2007/9/1
26,6,2007,10,4,1,IND,2007/10/1
42,11,2007,11,13,1,IND,2007/11/1
3,1,2007,12,1,1,IND,2007/12/1
14,12,2008,1,6,1,IND,2008/1/1
39,10,2008,2,2,1,IND,2008/2/1
14,7,2008,3,5,1,IND,2008/3/1
30,3,2008,4,18,1,IND,2008/4/1
49,14,2008,5,22,1,IND,2008/5/1
16,18,2008,6,14,1,IND,2008/6/1
17,3,2008,7,22,1,IND,2008/7/1
25,10,2008,8,16,1,IND,2008/8/1
7,11,2008,9,10,1,IND,2008/9/1
29,13,2008,10,14,1,IND,2008/10/1
124,104,2008,11,25,1,IND,2008/11/1
36,16,2008,12,28,1,IND,2008/12/1
17,2,2009,1,11,1,IND,2009/1/1
4,4,2009,2,5,1,IND,2009/2/1
13,5,2009,3,18,1,IND,2009/3/1
81,62,2009,4,32,1,IND,2009/4/1
47,46,2009,5,25,1,IND,2009/5/1
78,54,2009,6,24,1,IND,2009/6/1
41,24,2009,7,23,1,IND,2009/7/1
26,10,2009,8,22,1,IND,2009/8/1
30,1,2009,9,10,1,IND,2009/9/1
83,37,2009,10,43,1,IND,2009/10/1
29,6,2009,11,15,1,IND,2009/11/1
15,11,2009,12,10,1,IND,2009/12/1
15,15,2010,1,17,1,IND,2010/1/1
48,30,2010,2,15,1,IND,2010/2/1
19,15,2010,3,22,1,IND,2010/3/1
98,1,2010,4,16,1,IND,2010/4/1
31,13,2010,5,31,1,IND,2010/5/1
40,9,2010,6,13,1,IND,2010/6/1
28,3,2010,7,21,1,IND,2010/7/1
25,27,2010,8,15,1,IND,2010/8/1
28,20,2010,9,23,1,IND,2010/9/1
17,2,2010,10,16,1,IND,2010/10/1
45,21,2010,11,28,1,IND,2010/11/1
27,1,2010,12,23,1,IND,2010/12/1
14,27,2011,1,15,1,IND,2011/1/1
15,8,2011,2,19,1,IND,2011/2/1
20,16,2011,3,21,1,IND,2011/3/1
65,36,2011,4,26,1,IND,2011/4/1
19,10,2011,5,24,1,IND,2011/5/1
25,11,2011,6,22,1,IND,2011/6/1
12,0,2011,7,11,1,IND,2011/7/1
18,35,2011,8,25,1,IND,2011/8/1
9,5,2011,9,14,1,IND,2011/9/1
14,11,2011,10,17,1,IND,2011/10/1
6,14,2011,11,11,1,IND,2011/11/1
2,10,2011,12,9,1,IND,2011/12/1
11,17,2012,1,14,1,IND,2012/1/1
3,4,2012,2,12,1,IND,2012/2/1
5,8,2012,3,14,1,IND,2012/3/1
7,6,2012,4,11,1,IND,2012/4/1
12,16,2012,5,15,1,IND,2012/5/1
12,22,2012,6,20,1,IND,2012/6/1
13,28,2012,7,23,1,IND,2012/7/1
7,5,2012,8,9,1,IND,2012/8/1
10,12,2012,9,11,1,IND,2012/9/1
8,10,2012,10,18,1,IND,2012/10/1
15,13,2012,11,18,1,IND,2012/11/1
6,0,2012,12,9,1,IND,2012/12/1
20,20,2013,1,13,1,IND,2013/1/1
11,4,2013,2,15,1,IND,2013/2/1
12,5,2013,3,10,1,IND,2013/3/1
26,6,2013,4,22,1,IND,2013/4/1
18,8,2013,5,18,1,IND,2013/5/1
21,13,2013,6,16,1,IND,2013/6/1
32,7,2013,7,27,1,IND,2013/7/1
12,9,2013,8,16,1,IND,2013/8/1
25,16,2013,9,21,1,IND,2013/9/1
7,4,2013,10,10,1,IND,2013/10/1
30,22,2013,11,26,1,IND,2013/11/1
22,9,2013,12,25,1,IND,2013/12/1
29,28,2014,1,31,1,IND,2014/1/1
16,2,2014,2,15,1,IND,2014/2/1
15,13,2014,3,21,1,IND,2014/3/1
27,28,2014,4,51,1,IND,2014/4/1
25,37.5,2014,5,22,1,IND,2014/5/1
19,18,2014,6,30,1,IND,2014/6/1
26,17,2014,7,25,1,IND,2014/7/1
25,21,2014,8,39,1,IND,2014/8/1
5,4,2014,9,15,1,IND,2014/9/1
7,4,2014,10,13,1,IND,2014/10/1
20,22,2014,11,27,1,IND,2014/11/1
97,46,2014,12,23,1,IND,2014/12/1
0,0,1992,3,1,1,IND,1992/3/1
0,3,1992,9,3,1,IND,1992/9/1
0,0,1992,11,1,1,IND,1992/11/1
133,0,1992,12,4,1,IND,1992/12/1
0,0,1994,2,1,1,IND,1994/2/1
17,0,1994,7,16,1,IND,1994/7/1
0,11,1994,11,1,1,IND,1994/11/1
1,5,1995,2,1,1,IND,1995/2/1
0,0,1995,5,30,1,IND,1995/5/1
0,0,1995,9,1,1,IND,1995/9/1
7,0,1996,1,1,1,IND,1996/1/1
1,0,1996,4,1,1,IND,1996/4/1
23,,1996,5,23,1,IND,1996/5/1
0,0,1997,8,1,1,IND,1997/8/1
1,0,1997,11,1,1,IND,1997/11/1
3,0,1999,1,1,1,IND,1999/1/1
2,15,2000,2,1,1,IND,2000/2/1
6,0,2000,9,1,1,IND,2000/9/1
0,1,2002,5,1,1,IND,2002/5/1
0,0,2003,1,3,1,IND,2003/1/1
0,0,2003,3,1,1,IND,2003/3/1
0,0,2003,12,1,1,IND,2003/12/1
0,7,2004,9,2,1,IND,2004/9/1
0,0,2006,4,1,1,IND,2006/4/1
66,,2007,2,1,1,IND,2007/2/1
55,12,2007,3,1,1,IND,2007/3/1
0,0,2007,6,1,1,IND,2007/6/1
0,6,2008,1,1,1,IND,2008/1/1
1,0,2008,3,1,1,IND,2008/3/1
0,0,2008,5,3,1,IND,2008/5/1
0,0,2008,6,5,1,IND,2008/6/1
0,0,2008,7,2,1,IND,2008/7/1
1,0,2008,10,3,1,IND,2008/10/1
0,0,2008,11,4,1,IND,2008/11/1
0,0,2008,12,1,1,IND,2008/12/1
0,0,2009,1,5,1,IND,2009/1/1
0,0,2009,2,4,1,IND,2009/2/1
0,0,2009,3,3,1,IND,2009/3/1
0,1,2009,4,7,1,IND,2009/4/1
4,5,2009,5,12,1,IND,2009/5/1
14,12,2009,6,23,1,IND,2009/6/1
0,3,2009,7,4,1,IND,2009/7/1
0,4,2009,8,6,1,IND,2009/8/1
0,0,2009,9,2,1,IND,2009/9/1
0,1,2009,10,11,1,IND,2009/10/1
0,3,2009,11,2,1,IND,2009/11/1
0,0,2009,12,3,1,IND,2009/12/1
0,0,2010,1,6,1,IND,2010/1/1
12,1,2010,2,10,1,IND,2010/2/1
0,4,2010,3,9,1,IND,2010/3/1
0,0,2010,4,9,1,IND,2010/4/1
5,0,2010,5,7,1,IND,2010/5/1
2,0,2010,6,7,1,IND,2010/6/1
1,0,2010,7,6,1,IND,2010/7/1
2,0,2010,8,5,1,IND,2010/8/1
0,2,2010,9,8,1,IND,2010/9/1
0,0,2010,10,4,1,IND,2010/10/1
0,0,2010,11,8,1,IND,2010/11/1
1,0,2010,12,15,1,IND,2010/12/1
0,0,2011,1,5,1,IND,2011/1/1
0,0,2011,2,12,1,IND,2011/2/1
1,0,2011,3,9,1,IND,2011/3/1
1,2,2011,4,9,1,IND,2011/4/1
0,1,2011,5,14,1,IND,2011/5/1
0,0,2011,6,5,1,IND,2011/6/1
0,0,2011,7,2,1,IND,2011/7/1
0,0,2011,8,4,1,IND,2011/8/1
0,0,2011,9,3,1,IND,2011/9/1
0,0,2011,10,2,1,IND,2011/10/1
0,0,2011,11,5,1,IND,2011/11/1
0,0,2011,12,13,1,IND,2011/12/1
0,0,2012,1,2,1,IND,2012/1/1
2,0,2012,2,4,1,IND,2012/2/1
0,0,2012,3,5,1,IND,2012/3/1
0,0,2012,4,3,1,IND,2012/4/1
0,0,2012,5,3,1,IND,2012/5/1
0,0,2012,6,19,1,IND,2012/6/1
0,4,2012,7,5,1,IND,2012/7/1
0,0,2012,8,1,1,IND,2012/8/1
2,0,2012,9,2,1,IND,2012/9/1
7,14,2012,10,3,1,IND,2012/10/1
0,0,2012,11,4,1,IND,2012/11/1
0,0,2013,1,2,1,IND,2013/1/1
0,0,2013,2,8,1,IND,2013/2/1
0,0,2013,3,1,1,IND,2013/3/1
0,0,2013,4,2,1,IND,2013/4/1
0,1,2013,5,4,1,IND,2013/5/1
0,0,2013,7,1,1,IND,2013/7/1
0,0,2013,8,1,1,IND,2013/8/1
0,0,2013,9,5,1,IND,2013/9/1
1,0,2013,10,7,1,IND,2013/10/1
1,6,2013,11,3,1,IND,2013/11/1
1,0,2013,12,17,1,IND,2013/12/1
0,0,2014,1,2,1,IND,2014/1/1
0,0,2014,2,7,1,IND,2014/2/1
0,0,2014,3,2,1,IND,2014/3/1
1,1,2014,4,12,1,IND,2014/4/1
2,1,2014,5,6,1,IND,2014/5/1
0,0,2014,6,2,1,IND,2014/6/1
0,1,2014,7,2,1,IND,2014/7/1
0,0,2014,9,3,1,IND,2014/9/1
0,0,2014,10,1,1,IND,2014/10/1
0,0,2014,11,6,1,IND,2014/11/1
0,6,2014,12,8,1,IND,2014/12/1
28,139,1992,12,6,1,IND,1992/12/1
0,0,1994,4,1,1,IND,1994/4/1
22,0,1994,7,1,1,IND,1994/7/1
2,2,1994,10,1,1,IND,1994/10/1
1,0,1994,11,1,1,IND,1994/11/1
1,0,1994,12,1,1,IND,1994/12/1
1,0,1995,2,1,1,IND,1995/2/1
4,4,1995,4,5,1,IND,1995/4/1
0,20,1995,5,20,1,IND,1995/5/1
4,0,1996,3,1,1,IND,1996/3/1
3,0,1996,4,2,1,IND,1996/4/1
5,,1996,6,1,1,IND,1996/6/1
0,,1996,8,1,1,IND,1996/8/1
1,0,1997,10,1,1,IND,1997/10/1
10,11,1997,11,1,1,IND,1997/11/1
23,,1998,1,1,1,IND,1998/1/1
5.5,,1998,7,1,1,IND,1998/7/1
7,0,1998,10,1,1,IND,1998/10/1
0,5,1999,1,1,1,IND,1999/1/1
12,0,1999,11,1,1,IND,1999/11/1
0,2,2000,2,1,1,IND,2000/2/1
1,0,2000,6,1,1,IND,2000/6/1
16,4,2000,7,3,1,IND,2000/7/1
8,3,2001,5,1,1,IND,2001/5/1
2,1,2001,8,3,1,IND,2001/8/1
0,0,2001,10,1,1,IND,2001/10/1
1,1,2002,2,2,1,IND,2002/2/1
1,1,2002,9,2,1,IND,2002/9/1
4,0,2003,1,5,1,IND,2003/1/1
0,5,2003,3,1,1,IND,2003/3/1
1,0,2003,4,1,1,IND,2003/4/1
4,0,2003,11,1,1,IND,2003/11/1
3,1,2004,7,1,1,IND,2004/7/1
1,0,2005,4,1,1,IND,2005/4/1
4,0,2005,5,1,1,IND,2005/5/1
5,0,2005,7,1,1,IND,2005/7/1
1,0,2005,8,1,1,IND,2005/8/1
2,0,2006,4,2,1,IND,2006/4/1
6,0,2006,5,1,1,IND,2006/5/1
0,13,2006,6,1,1,IND,2006/6/1
25,,2006,7,1,1,IND,2006/7/1
1,0,2007,4,1,1,IND,2007/4/1
2,0,2007,5,1,1,IND,2007/5/1
2,0,2007,11,2,1,IND,2007/11/1
2,0,2008,1,2,1,IND,2008/1/1
10,0,2008,4,5,1,IND,2008/4/1
1,4,2008,5,2,1,IND,2008/5/1
4,0,2008,6,5,1,IND,2008/6/1
0,0,2008,8,1,1,IND,2008/8/1
1,0,2008,9,1,1,IND,2008/9/1
0,10,2008,10,1,1,IND,2008/10/1
7,1,2008,11,5,1,IND,2008/11/1
1,0,2008,12,1,1,IND,2008/12/1
4,,2009,3,1,1,IND,2009/3/1
1,8,2009,4,2,1,IND,2009/4/1
2,1,2009,5,3,1,IND,2009/5/1
7,0,2009,6,3,1,IND,2009/6/1
5,2,2009,7,4,1,IND,2009/7/1
1,0,2009,8,1,1,IND,2009/8/1
2,0,2009,9,1,1,IND,2009/9/1
3,0,2009,10,1,1,IND,2009/10/1
1,0,2009,12,1,1,IND,2009/12/1
1,0,2010,1,1,1,IND,2010/1/1
2,20,2010,2,2,1,IND,2010/2/1
4,0,2010,3,3,1,IND,2010/3/1
5,1,2010,4,5,1,IND,2010/4/1
10,0,2010,5,4,1,IND,2010/5/1
5,0,2010,6,5,1,IND,2010/6/1
4,2,2010,7,4,1,IND,2010/7/1
3,0,2010,8,4,1,IND,2010/8/1
7,0,2010,9,4,1,IND,2010/9/1
3,2,2010,10,4,1,IND,2010/10/1
4,22,2010,11,5,1,IND,2010/11/1
7,1,2010,12,5,1,IND,2010/12/1
5,1,2011,1,4,1,IND,2011/1/1
4,0,2011,2,4,1,IND,2011/2/1
5,1,2011,3,6,1,IND,2011/3/1
5,10,2011,4,8,1,IND,2011/4/1
5,2,2011,5,4,1,IND,2011/5/1
7,8,2011,6,7,1,IND,2011/6/1
10,3,2011,7,10,1,IND,2011/7/1
3,0,2011,8,2,1,IND,2011/8/1
4,1,2011,9,5,1,IND,2011/9/1
9,0,2011,10,7,1,IND,2011/10/1
6,1,2011,11,5,1,IND,2011/11/1
0,9,2011,12,2,1,IND,2011/12/1
1,0,2012,1,1,1,IND,2012/1/1
0,5,2012,3,1,1,IND,2012/3/1
2,0,2012,4,2,1,IND,2012/4/1
3,0,2012,5,3,1,IND,2012/5/1
5,0,2012,6,3,1,IND,2012/6/1
3,0,2012,7,3,1,IND,2012/7/1
1,0,2012,8,1,1,IND,2012/8/1
0,1,2012,12,1,1,IND,2012/12/1
1,0,2013,1,1,1,IND,2013/1/1
0,1,2013,3,1,1,IND,2013/3/1
1,0,2013,4,1,1,IND,2013/4/1
5,2,2013,5,3,1,IND,2013/5/1
8,3,2013,7,7,1,IND,2013/7/1
1,2,2013,8,2,1,IND,2013/8/1
0,1,2013,9,1,1,IND,2013/9/1
0,1,2013,10,1,1,IND,2013/10/1
1,0,2013,11,1,1,IND,2013/11/1
6,1,2013,12,4,1,IND,2013/12/1
7,1,2014,1,6,1,IND,2014/1/1
1,0,2014,2,2,1,IND,2014/2/1
2,1,2014,3,3,1,IND,2014/3/1
0,11,2014,4,4,1,IND,2014/4/1
5,3,2014,5,6,1,IND,2014/5/1
1,0,2014,6,1,1,IND,2014/6/1
1,1,2014,7,2,1,IND,2014/7/1
2,18,2014,8,10,1,IND,2014/8/1
0,15,2014,9,1,1,IND,2014/9/1
1,0,2014,11,1,1,IND,2014/11/1
0,0,1992,9,1,1,IND,1992/9/1
0,2,2000,5,1,1,IND,2000/5/1
0,0,2003,7,2,1,IND,2003/7/1
0,0,2008,6,1,1,IND,2008/6/1
0,0,2009,5,3,1,IND,2009/5/1
0,0,2009,6,1,1,IND,2009/6/1
0,0,2009,7,1,1,IND,2009/7/1
0,0,2009,10,2,1,IND,2009/10/1
0,0,2010,4,1,1,IND,2010/4/1
0,0,2010,10,1,1,IND,2010/10/1
0,0,2011,3,2,1,IND,2011/3/1
0,0,2011,4,1,1,IND,2011/4/1
0,0,2011,5,2,1,IND,2011/5/1
0,0,2011,7,1,1,IND,2011/7/1
0,0,2011,8,2,1,IND,2011/8/1
0,0,2013,5,1,1,IND,2013/5/1
0,0,2014,5,1,1,IND,2014/5/1
23,0,1992,2,8,1,IND,1992/2/1
0,0,1992,3,1,1,IND,1992/3/1
1,2,1992,6,2,1,IND,1992/6/1
0,0,1992,8,1,1,IND,1992/8/1
6,0,1992,9,2,1,IND,1992/9/1
8,0,1992,10,3,1,IND,1992/10/1
83,0,1992,12,4,1,IND,1992/12/1
0,0,1994,6,1,1,IND,1994/6/1
7,0,1994,7,3,1,IND,1994/7/1
5,0,1994,9,2,1,IND,1994/9/1
39,0,1994,10,3,1,IND,1994/10/1
12,0,1994,11,2,1,IND,1994/11/1
9,0,1995,2,5,1,IND,1995/2/1
16,0,1995,3,5,1,IND,1995/3/1
18,0,1995,4,1,1,IND,1995/4/1
5,5,1995,5,2,1,IND,1995/5/1
1,1,1995,6,1,1,IND,1995/6/1
15,6,1995,7,5,1,IND,1995/7/1
0,0,1995,8,2,1,IND,1995/8/1
1,0,1995,10,1,1,IND,1995/10/1
5,16,1995,11,1,1,IND,1995/11/1
9,6,1995,12,1,1,IND,1995/12/1
0,0,1996,1,1,1,IND,1996/1/1
3,0,1996,3,4,1,IND,1996/3/1
15,5,1996,4,3,1,IND,1996/4/1
2,4,1996,5,6,1,IND,1996/5/1
0,,1996,7,1,1,IND,1996/7/1
0,,1996,8,1,1,IND,1996/8/1
6,0,1996,10,4,1,IND,1996/10/1
3,4,1996,12,1,1,IND,1996/12/1
19,4,1997,1,1,1,IND,1997/1/1
0,0,1997,2,1,1,IND,1997/2/1
3,0,1997,4,1,1,IND,1997/4/1
22,0,1997,5,2,1,IND,1997/5/1
13,14,1997,6,2,1,IND,1997/6/1
21,5,1997,7,4,1,IND,1997/7/1
12,19,1997,8,4,1,IND,1997/8/1
9,1,1997,10,1,1,IND,1997/10/1
1,4,1997,11,2,1,IND,1997/11/1
18,1,1997,12,2,1,IND,1997/12/1
15,0,1999,6,1,1,IND,1999/6/1
0,0,1999,8,1,1,IND,1999/8/1
2,2,1999,10,2,1,IND,1999/10/1
0,0,2000,1,1,1,IND,2000/1/1
0,0,2000,4,5,1,IND,2000/4/1
2,0,2000,8,1,1,IND,2000/8/1
1,0,2001,2,1,1,IND,2001/2/1
5,3,2001,3,1,1,IND,2001/3/1
1,0,2001,8,1,1,IND,2001/8/1
0,0,2001,9,1,1,IND,2001/9/1
1,0,2002,12,1,1,IND,2002/12/1
0,0,2003,6,1,1,IND,2003/6/1
4,3,2004,4,1,1,IND,2004/4/1
8,30,2005,6,1,1,IND,2005/6/1
1,0,2005,8,1,1,IND,2005/8/1
15,,2005,9,1,1,IND,2005/9/1
5,18,2006,2,2,1,IND,2006/2/1
0,0,2006,4,1,1,IND,2006/4/1
2,1,2007,6,1,1,IND,2007/6/1
0,0,2007,9,1,1,IND,2007/9/1
0,,2008,1,1,1,IND,2008/1/1
2,0,2008,3,2,1,IND,2008/3/1
5,11,2008,4,8,1,IND,2008/4/1
12,6,2008,5,7,1,IND,2008/5/1
0,1,2008,6,2,1,IND,2008/6/1
7,0,2008,7,7,1,IND,2008/7/1
4,0,2008,8,6,1,IND,2008/8/1
0,0,2008,9,1,1,IND,2008/9/1
5,4,2008,10,5,1,IND,2008/10/1
0,0,2008,11,3,1,IND,2008/11/1
6,0,2008,12,4,1,IND,2008/12/1
7,0,2009,1,4,1,IND,2009/1/1
0,2,2009,2,3,1,IND,2009/2/1
13,4,2009,3,8,1,IND,2009/3/1
16,11,2009,4,11,1,IND,2009/4/1
5,12,2009,5,7,1,IND,2009/5/1
17,3,2009,6,11,1,IND,2009/6/1
7,0,2009,7,7,1,IND,2009/7/1
1,3,2009,8,6,1,IND,2009/8/1
4,11,2009,9,8,1,IND,2009/9/1
6,6,2009,10,9,1,IND,2009/10/1
0,0,2009,11,4,1,IND,2009/11/1
0,0,2009,12,2,1,IND,2009/12/1
2,0,2010,1,4,1,IND,2010/1/1
11,10,2010,2,5,1,IND,2010/2/1
1,3,2010,3,7,1,IND,2010/3/1
5,0,2010,4,5,1,IND,2010/4/1
123,140,2010,5,7,1,IND,2010/5/1
1,0,2010,6,3,1,IND,2010/6/1
2,0,2010,7,3,1,IND,2010/7/1
4,0,2010,8,4,1,IND,2010/8/1
11,0,2010,9,9,1,IND,2010/9/1
2,0,2010,10,9,1,IND,2010/10/1
0,0,2010,11,2,1,IND,2010/11/1
3,9,2010,12,7,1,IND,2010/12/1
7,2,2011,1,5,1,IND,2011/1/1
1,0,2011,2,3,1,IND,2011/2/1
4,37,2011,3,2,1,IND,2011/3/1
10,13,2011,4,8,1,IND,2011/4/1
8,4,2011,5,7,1,IND,2011/5/1
2,0,2011,6,6,1,IND,2011/6/1
8,0,2011,7,4,1,IND,2011/7/1
14,0,2011,8,9,1,IND,2011/8/1
7,4,2011,9,7,1,IND,2011/9/1
11,8,2011,10,8,1,IND,2011/10/1
2,0,2011,11,6,1,IND,2011/11/1
0,0,2011,12,1,1,IND,2011/12/1
4,1,2012,1,3,1,IND,2012/1/1
0,1,2012,3,5,1,IND,2012/3/1
1,0,2012,4,2,1,IND,2012/4/1
1,0,2012,5,2,1,IND,2012/5/1
2,0,2012,6,1,1,IND,2012/6/1
0,1,2012,7,2,1,IND,2012/7/1
1,2,2012,8,2,1,IND,2012/8/1
0,0,2012,10,1,1,IND,2012/10/1
0,,2012,11,1,1,IND,2012/11/1
1,1,2013,2,1,1,IND,2013/2/1
1,0,2013,3,2,1,IND,2013/3/1
0,,2013,4,1,1,IND,2013/4/1
0,2,2013,6,3,1,IND,2013/6/1
0,,2013,7,1,1,IND,2013/7/1
6,0,2013,8,2,1,IND,2013/8/1
2,0,2013,9,4,1,IND,2013/9/1
2,0,2013,10,3,1,IND,2013/10/1
2,0,2013,11,6,1,IND,2013/11/1
3,3,2013,12,7,1,IND,2013/12/1
2,0,2014,1,5,1,IND,2014/1/1
3,0,2014,2,5,1,IND,2014/2/1
1,4,2014,3,7,1,IND,2014/3/1
0,31,2014,4,9,1,IND,2014/4/1
1,3,2014,5,6,1,IND,2014/5/1
1,0,2014,6,4,1,IND,2014/6/1
10,0,2014,7,11,1,IND,2014/7/1
1,0,2014,8,5,1,IND,2014/8/1
3,0,2014,9,4,1,IND,2014/9/1
1,0,2014,10,5,1,IND,2014/10/1
1,0,2014,11,1,1,IND,2014/11/1
1,0,2014,12,7,1,IND,2014/12/1
0,0,2010,10,1,1,IND,2010/10/1
0,0,2011,11,2,1,IND,2011/11/1
0,0,2013,4,1,1,IND,2013/4/1
0,0,1994,7,1,1,IDN,1994/7/1
17,6,1997,5,1,1,IDN,1997/5/1
3,5,1998,11,1,1,IDN,1998/11/1
0,2,1999,4,1,1,IDN,1999/4/1
0,0,1999,5,1,1,IDN,1999/5/1
0,0,1999,10,1,1,IDN,1999/10/1
4,6,2000,1,2,1,IDN,2000/1/1
0,0,2000,2,1,1,IDN,2000/2/1
0,64,2000,5,2,1,IDN,2000/5/1
4,5,2000,7,3,1,IDN,2000/7/1
2,21,2000,8,2,1,IDN,2000/8/1
21,39,2000,9,15,1,IDN,2000/9/1
7,0,2000,10,2,1,IDN,2000/10/1
1,9,2000,11,3,1,IDN,2000/11/1
20,125,2000,12,41,1,IDN,2000/12/1
0,0,2001,1,4,1,IDN,2001/1/1
0,0,2001,3,2,1,IDN,2001/3/1
0,0,2001,4,1,1,IDN,2001/4/1
2,2,2001,5,1,1,IDN,2001/5/1
0,1,2001,6,1,1,IDN,2001/6/1
0,59,2001,7,1,1,IDN,2001/7/1
14,45,2001,8,31,1,IDN,2001/8/1
0,0,2001,9,1,1,IDN,2001/9/1
0,0,2001,10,1,1,IDN,2001/10/1
5,31,2001,11,6,1,IDN,2001/11/1
0,9,2001,12,2,1,IDN,2001/12/1
0,4,2002,1,2,1,IDN,2002/1/1
0,16,2002,2,2,1,IDN,2002/2/1
6,65,2002,4,2,1,IDN,2002/4/1
2,8,2002,5,1,1,IDN,2002/5/1
4,21,2002,6,4,1,IDN,2002/6/1
1,33,2002,7,3,1,IDN,2002/7/1
0,22,2002,8,6,1,IDN,2002/8/1
1,0,2002,9,2,1,IDN,2002/9/1
202,306,2002,10,6,1,IDN,2002/10/1
3,11,2002,12,1,1,IDN,2002/12/1
4,3,2003,1,3,1,IDN,2003/1/1
0,0,2003,2,1,1,IDN,2003/2/1
0,6,2003,4,3,1,IDN,2003/4/1
0,0,2003,7,1,1,IDN,2003/7/1
15,149,2003,8,1,1,IDN,2003/8/1
0,0,2003,12,2,1,IDN,2003/12/1
4,3,2004,1,2,1,IDN,2004/1/1
3,16,2004,5,2,1,IDN,2004/5/1
0,0,2004,7,1,1,IDN,2004/7/1
0,7,2004,8,1,1,IDN,2004/8/1
10,182,2004,9,1,1,IDN,2004/9/1
0,0,2004,10,1,1,IDN,2004/10/1
6,3,2004,11,1,1,IDN,2004/11/1
0,0,2005,1,1,1,IDN,2005/1/1
0,0,2005,4,1,1,IDN,2005/4/1
22,60,2005,5,2,1,IDN,2005/5/1
0,0,2005,6,2,1,IDN,2005/6/1
0,10,2005,8,1,1,IDN,2005/8/1
25,101,2005,10,3,1,IDN,2005/10/1
0,0,2006,1,1,1,IDN,2006/1/1
0,0,2006,2,1,1,IDN,2006/2/1
1,0,2006,9,1,1,IDN,2006/9/1
0,0,2006,11,1,1,IDN,2006/11/1
0,0,2007,4,1,1,IDN,2007/4/1
0,0,2008,6,2,1,IDN,2008/6/1
0,0,2008,7,2,1,IDN,2008/7/1
0,0,2008,9,3,1,IDN,2008/9/1
0,0,2008,10,3,1,IDN,2008/10/1
0,0,2008,11,3,1,IDN,2008/11/1
0,0,2009,1,1,1,IDN,2009/1/1
0,0,2009,3,1,1,IDN,2009/3/1
0,0,2009,4,1,1,IDN,2009/4/1
11,50,2009,7,3,1,IDN,2009/7/1
0,0,2009,10,1,1,IDN,2009/10/1
0,4,2011,3,6,1,IDN,2011/3/1
1,29,2011,4,2,1,IDN,2011/4/1
0,1,2011,6,1,1,IDN,2011/6/1
0,0,2011,8,1,1,IDN,2011/8/1
1,22,2011,9,1,1,IDN,2011/9/1
0,3,2012,3,1,1,IDN,2012/3/1
0,0,2012,5,4,1,IDN,2012/5/1
0,0,2012,7,1,1,IDN,2012/7/1
0,2,2012,8,1,1,IDN,2012/8/1
0,3,2012,10,9,1,IDN,2012/10/1
0,0,2012,11,3,1,IDN,2012/11/1
0,0,2012,12,1,1,IDN,2012/12/1
